time_s,Va_rms_V,Vb_rms_V,Vc_rms_V,P719_W,Q719_var,I719_rms_A
0,4.728800570801566,27.83812165747957,21.37536645061553,0,0,0
0.00025,62.75026826228756,181.22842553031907,117.76630835408386,0,0,0
0.0005,86.2534101019563,222.80847361116665,136.0860291263936,0,0,0
0.0007499999999999999,102.10087781710239,242.3644152474698,140.19974851209687,0,0,0
0.001,114.79553845576264,253.37401760456515,139.08610452489341,0,0,0
0.0012499999999999998,125.86739543911497,260.10462418672864,135.55014195282476,0,0,0
0.0014999999999999998,135.92496414168684,264.2767974857222,130.77390812673016,0,0,0
0.0017499999999999998,145.23657296061117,266.71252206948236,125.38211221174554,0,0,0
0.002,153.92755359312164,267.8581400671557,119.77379529443776,0,0,0
0.00225,162.0568224908641,267.9818769339391,114.24723134053069,0,0,0
0.0024999999999999996,169.6502313545739,267.2599267919283,109.05274909137833,0,0,0
0.00275,176.71656345035316,265.81783742359886,104.41467843520239,0,0,0
0.0029999999999999996,183.2558473985797,263.75226316687576,100.5366197805529,0,0,0
0.00325,189.26397747027886,261.1430491277458,97.59570327854742,0,0,0
0.0034999999999999996,194.73543104472097,258.0603423179753,95.72969666228371,0,0,0
0.00375,199.6649469208755,254.56890121873766,95.02191467544522,0,0,0
0.004,204.0486068093181,250.73078663318378,95.4902424435763,0,0,0
0.0042499999999999994,207.88455827855648,246.60703835838643,97.08571194707778,0,0,0
0.0045,211.17351302762737,242.25869459935237,99.7021876776505,0,0,0
0.00475,213.91909841284206,237.74734642067583,103.19393690245178,0,0,0
0.004999999999999999,216.1281088864852,233.135341674449,107.39532679612306,0,0,0
0.0052499999999999995,217.81068585794253,228.48569800223967,112.13768228583504,0,0,0
0.0055,218.98044353502775,223.8617567855937,117.2609465903152,0,0,0
0.00575,219.6545514084701,219.32659239901128,122.62016993771567,0,0,0
0.005999999999999999,219.85377946018016,214.94218575087515,128.0880758591031,0,0,0
0.0062499999999999995,219.60250891174366,210.76837398323636,133.55516804422436,0,0,0
0.0065,218.9287087902243,206.86160009574206,138.9285516254183,0,0,0
0.006749999999999999,217.86387641637506,203.27350564791803,144.13024155652568,0,0,0
0.006999999999999999,216.44293790015317,200.04943473925175,149.09539737517977,0,0,0
0.0072499999999999995,214.7041027466264,197.22694410326883,153.77069927271947,0,0,0
0.0075,212.68866470421628,194.83443655660096,158.1129480692158,0,0,0
0.007749999999999999,210.44073908859644,192.89004633266453,162.08790174694056,0,0,0
0.008,208.00692515426178,191.40089884461423,165.6693286109418,0,0,0
0.008249999999999999,205.43588094837634,190.36284109962955,168.83824498805052,0,0,0
0.008499999999999999,202.77779788972072,189.76069416291347,171.58230343590952,0,0,0
0.008749999999999997,200.08376362142192,189.56902293558872,173.89530001381183,0,0,0
0.009,197.40500512975103,189.75336190626177,175.77677328472274,0,0,0
0.00925,194.79201033070063,190.27178974260087,177.2316719153644,0,0,0
0.0095,192.29353574388958,191.07671880530322,178.27007137153933,0,0,0
0.00975,189.95552051347025,192.11676079507697,178.90692303074306,0,0,0
0.009999999999999998,187.81994220985965,193.3385442337732,179.16182100988968,0,0,0
0.010249999999999999,185.9236659481312,194.68838703038398,179.05877317693847,0,0,0
0.010499999999999999,184.29735283650766,196.11376043486052,178.625963267365,0,0,0
0.01075,182.96450341334878,197.5645126389937,177.89549087585257,0,0,0
0.011,181.94071334501913,198.99384675013158,176.90307549532685,0,0,0
0.01125,181.23320999467396,200.35906687435593,175.68770994503353,0,0,0
0.0115,180.84071917546567,201.62211758129254,174.29124777079988,0,0,0
0.011749999999999998,180.75368352939128,202.74994725454872,172.75790893350595,0,0,0
0.011999999999999999,180.95482179651333,203.71472641643237,171.13368887572173,0,0,0
0.012249999999999999,181.41998725604455,204.49394969675612,169.4656585358347,0,0,0
0.012499999999999999,182.11925909049697,205.07044605533997,167.8011477761828,0,0,0
0.01275,183.0181859765555,205.43231715792143,166.18681262743803,0,0,0
0.013,184.07909803919904,205.5728190873057,164.6675980332423,0,0,0
0.01325,185.2624102063562,205.4901982091499,163.2856221187372,0,0,0
0.013499999999999998,186.527854062504,205.18748817341645,162.07902424629373,0,0,0
0.013749999999999998,187.8355929501742,204.67227176744572,161.08083509038457,0,0,0
0.013999999999999999,189.14719301789253,203.95640863404327,160.31793961343632,0,0,0
0.014249999999999999,190.42643874946765,203.05572770055184,159.8102097568504,0,0,0
0.014499999999999999,191.63999389268662,201.98968151802984,159.56988001632774,0,0,0
0.01475,192.75791724937326,200.7809586001774,159.60122455710777,0,0,0
0.015,193.75404778232908,199.45504933692698,159.9005701954276,0,0,0
0.015249999999999998,194.6062755953649,198.03976123589723,160.45664893883034,0,0,0
0.015499999999999998,195.2967153255737,196.56468024529624,161.25126207851508,0,0,0
0.01575,195.81179708007457,195.06057687198842,162.2602006383217,0,0,0
0.016,196.14228784956512,193.55875883800636,163.45434869086222,0,0,0
0.016249999999999997,196.28325378034913,192.0903761493838,164.80088876215297,0,0,0
0.016499999999999997,196.2339710852916,190.68568957716528,166.2645318352426,0,0,0
0.016749999999999998,195.99779091061436,189.37331937213668,167.80870590123538,0,0,0
0.016999999999999998,195.5819612603205,188.17949702214588,169.3966531562837,0,0,0
0.017249999999999998,194.99740717858953,187.12734826010168,170.9924033841225,0,0,0
0.017499999999999995,194.25846884888833,186.23623943437744,172.56160711285693,0,0,0
0.01775,193.3825961335855,185.52122084120057,174.07222515664063,0,0,0
0.018,192.3899974097119,184.99259895448478,175.49508051462067,0,0,0
0.01825,191.303240434252,184.65566433011045,176.80428441990435,0,0,0
0.0185,190.14680349138703,184.51059352005976,177.97755117193353,0,0,0
0.01875,188.9465763343932,184.55253241775404,178.9964169820727,0,0,0
0.019,187.7293125189588,184.7718563753379,179.84637713807382,0,0,0
0.01925,186.52203766563926,185.15459074485378,180.51695395889277,0,0,0
0.0195,185.35142193149252,185.68296569048053,181.0017057288976,0,0,0
0.019749999999999997,184.24312933046923,186.3360723226536,181.2981843886235,0,0,0
0.019999999999999997,184.3619790171474,188.23053865449918,182.52248043970692,0,0,0
0.020249999999999997,184.30512433401856,188.08578021540703,182.6418999027509,0,0,0
0.020499999999999997,184.13626053969534,187.4077138606917,182.56325494139568,0,0,0
